encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E0_TFIDF,frozen,participant,01,augmented,PHQ9,42,test,confirmatory,5.540984,4.573738,-0.016885,0.151442,0.03201,"[[0, 3, 6, 0], [0, 3, 9, 0], [0, 5, 9, 0], [0, 3, 10, 0]]",0.518519,0.500882,"[[8, 13], [13, 14]]",SVR,{},tfidf,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:34:37,
E0_TFIDF,frozen,participant,01,augmented,GAD7,42,test,confirmatory,4.838286,3.995491,0.075199,0.183399,0.010886,"[[0, 10, 2, 0], [0, 13, 4, 0], [0, 10, 3, 0], [0, 5, 1, 0]]",0.173913,0.622505,"[[27, 2], [17, 2]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:34:56,
E1_BETO,frozen,participant,01,augmented,PHQ9,42,test,confirmatory,4.912145,4.021301,0.200828,0.301835,0.275521,"[[1, 4, 4, 0], [0, 4, 6, 2], [0, 3, 10, 1], [0, 2, 9, 2]]",0.714286,0.707231,"[[12, 9], [7, 20]]",SVR,{},dccuchile/bert-base-spanish-wwm-cased,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:36:13,
E1_BETO,frozen,participant,01,augmented,GAD7,42,test,confirmatory,4.347194,3.574058,0.253409,0.271795,0.472165,"[[1, 10, 1, 0], [0, 10, 7, 0], [0, 5, 8, 0], [0, 0, 6, 0]]",0.588235,0.747731,"[[24, 5], [9, 10]]",SVR,{},dccuchile/bert-base-spanish-wwm-cased,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:37:30,
E2_E5SMALL,frozen,participant,01,augmented,PHQ9,42,test,confirmatory,4.750165,3.897831,0.252665,0.207673,0.327496,"[[0, 8, 0, 1], [0, 4, 7, 1], [0, 5, 9, 0], [0, 1, 11, 1]]",0.727273,0.663139,"[[13, 8], [7, 20]]",SVR,{},intfloat/multilingual-e5-small,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:38:11,
E2_E5SMALL,frozen,participant,01,augmented,GAD7,42,test,confirmatory,4.371874,3.568628,0.244907,0.189286,0.248322,"[[0, 12, 0, 0], [0, 10, 7, 0], [0, 8, 5, 0], [0, 3, 3, 0]]",0.387097,0.713249,"[[23, 6], [13, 6]]",SVR,{},intfloat/multilingual-e5-small,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:38:52,
E2_E5BASE,frozen,participant,01,augmented,PHQ9,42,test,confirmatory,4.811774,3.863579,0.233154,0.353608,0.426752,"[[2, 4, 3, 0], [0, 5, 6, 1], [0, 3, 9, 2], [0, 1, 10, 2]]",0.724138,0.707231,"[[11, 10], [6, 21]]",SVR,{},intfloat/multilingual-e5-base,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:40:10,
E2_E5BASE,frozen,participant,01,augmented,GAD7,42,test,confirmatory,4.30119,3.432666,0.269126,0.279314,0.254144,"[[2, 8, 2, 0], [0, 10, 7, 0], [0, 7, 6, 0], [0, 3, 3, 0]]",0.484848,0.744102,"[[23, 6], [11, 8]]",SVR,{},intfloat/multilingual-e5-base,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:41:27,
E2_E5LARGE,frozen,participant,01,augmented,PHQ9,42,test,confirmatory,4.762097,3.822234,0.248906,0.333608,0.426752,"[[2, 5, 1, 1], [0, 4, 7, 1], [0, 4, 9, 1], [0, 0, 11, 2]]",0.745763,0.726631,"[[11, 10], [5, 22]]",SVR,{},intfloat/multilingual-e5-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:43:09,
E2_E5LARGE,frozen,participant,01,augmented,GAD7,42,test,confirmatory,4.196929,3.297731,0.30413,0.324892,0.41502,"[[3, 7, 2, 0], [0, 10, 7, 0], [0, 6, 7, 0], [0, 1, 5, 0]]",0.4375,0.760436,"[[23, 6], [12, 7]]",SVR,{},intfloat/multilingual-e5-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:44:50,
E7_ROBERTA_MENTAL,frozen,participant,01,augmented,PHQ9,42,test,confirmatory,5.037277,4.073921,0.159593,0.222143,0.335505,"[[0, 7, 1, 1], [0, 2, 9, 1], [0, 3, 9, 2], [0, 1, 9, 3]]",0.758621,0.716049,"[[12, 9], [5, 22]]",SVR,{},ELiRF/RoBERTa-es-mental-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:46:32,
E7_ROBERTA_MENTAL,frozen,participant,01,augmented,GAD7,42,test,confirmatory,4.360136,3.433122,0.248957,0.365396,0.353535,"[[3, 7, 2, 0], [0, 12, 5, 0], [0, 5, 8, 0], [0, 3, 3, 0]]",0.529412,0.76588,"[[23, 6], [10, 9]]",SVR,{},ELiRF/RoBERTa-es-mental-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T13:49:10,
