encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E5_XLMR_FT,fine-tuning,question,04,no_augmentation,PHQ9,42,test,confirmatory,4.446211,3.55199,0.345246,0.294103,0.474359,"[[2, 6, 1, 0], [2, 4, 6, 0], [0, 5, 9, 0], [0, 2, 10, 1]]",0.72,0.814815,"[[16, 5], [9, 18]]",finetuned,"{""stopped_epoch"": 5, ""best_val_rmse_scaled"": 0.9074}",xlm-roberta-base,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:18:45,
E5_XLMR_FT,fine-tuning,question,04,no_augmentation,GAD7,42,test,confirmatory,4.507281,3.566476,0.197409,0.315193,0.230769,"[[2, 8, 2, 0], [0, 13, 4, 0], [0, 7, 6, 0], [0, 4, 2, 0]]",0.230769,0.727768,"[[25, 4], [16, 3]]",finetuned,"{""stopped_epoch"": 7, ""best_val_rmse_scaled"": 1.0018}",xlm-roberta-base,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:19:52,
E5_E5LARGE_FT,fine-tuning,question,04,no_augmentation,PHQ9,42,test,confirmatory,4.262584,3.293965,0.398212,0.439717,0.611139,"[[5, 3, 1, 0], [1, 6, 5, 0], [0, 4, 10, 0], [0, 1, 11, 1]]",0.792453,0.825397,"[[16, 5], [6, 21]]",finetuned,"{""stopped_epoch"": 3, ""best_val_rmse_scaled"": 0.9082}",intfloat/multilingual-e5-large,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:29:20,
E5_E5LARGE_FT,fine-tuning,question,04,no_augmentation,GAD7,42,test,confirmatory,4.859671,3.89464,0.067006,0.130769,0.0,"[[0, 12, 0, 0], [0, 17, 0, 0], [0, 13, 0, 0], [0, 6, 0, 0]]",0.0,0.76225,"[[29, 0], [19, 0]]",finetuned,"{""stopped_epoch"": 1, ""best_val_rmse_scaled"": 1.0824}",intfloat/multilingual-e5-large,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:35:53,
E8_BETO_MLM_FT,fine-tuning,question,04,no_augmentation,PHQ9,42,test,confirmatory,4.807222,3.931008,0.234604,0.254135,0.380552,"[[0, 8, 1, 0], [0, 7, 5, 0], [0, 5, 9, 0], [0, 3, 9, 1]]",0.705882,0.714286,"[[15, 6], [9, 18]]",finetuned,"{""stopped_epoch"": 5, ""best_val_rmse_scaled"": 0.9431}",models/mlm_beto/ep010,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:36:35,
E8_BETO_MLM_FT,fine-tuning,question,04,no_augmentation,GAD7,42,test,confirmatory,5.100501,4.457111,-0.027757,0.217593,0.34952,"[[0, 8, 4, 0], [0, 2, 14, 1], [0, 0, 12, 1], [0, 0, 5, 1]]",0.641509,0.764065,"[[12, 17], [2, 17]]",finetuned,"{""stopped_epoch"": 2, ""best_val_rmse_scaled"": 0.9883}",models/mlm_beto/ep010,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:37:02,
E8_ROBERTAES_MENTAL_FT,fine-tuning,question,04,no_augmentation,PHQ9,42,test,confirmatory,4.536734,3.714324,0.318314,0.229365,0.435993,"[[0, 8, 1, 0], [0, 4, 8, 0], [0, 3, 11, 0], [0, 1, 11, 1]]",0.740741,0.786596,"[[14, 7], [7, 20]]",finetuned,"{""stopped_epoch"": 8, ""best_val_rmse_scaled"": 0.9242}",ELiRF/RoBERTa-es-mental-large,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:42:52,
E8_ROBERTAES_MENTAL_FT,fine-tuning,question,04,no_augmentation,GAD7,42,test,confirmatory,4.245443,3.486546,0.287949,0.320548,0.461224,"[[2, 9, 1, 0], [0, 11, 6, 0], [0, 5, 8, 0], [0, 1, 5, 0]]",0.648649,0.760436,"[[23, 6], [7, 12]]",finetuned,"{""stopped_epoch"": 6, ""best_val_rmse_scaled"": 0.9704}",ELiRF/RoBERTa-es-mental-large,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T18:47:34,
E5_XLMRLARGE_FT,fine-tuning,question,04,no_augmentation,PHQ9,42,test,confirmatory,4.687165,3.797184,0.272357,0.21896,0.41844,"[[0, 8, 0, 1], [0, 4, 8, 0], [0, 3, 10, 1], [0, 0, 12, 1]]",0.77193,0.751323,"[[13, 8], [5, 22]]",finetuned,"{""stopped_epoch"": 7, ""best_val_rmse_scaled"": 0.91}",xlm-roberta-large,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-20T03:28:45,
E5_XLMRLARGE_FT,fine-tuning,question,04,no_augmentation,GAD7,42,test,confirmatory,4.434979,3.550472,0.222951,0.39217,0.397059,"[[2, 8, 2, 0], [0, 9, 7, 1], [0, 3, 10, 0], [0, 2, 3, 1]]",0.634146,0.720508,"[[20, 9], [6, 13]]",finetuned,"{""stopped_epoch"": 14, ""best_val_rmse_scaled"": 0.9406}",xlm-roberta-large,finetuned,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-20T03:37:59,
