encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E0_TFIDF_QUESTION,frozen,question,02,augmented,PHQ9,42,test,confirmatory,5.242131,4.234249,0.089849,0.211042,0.167445,"[[0, 2, 7, 0], [0, 3, 9, 0], [0, 0, 14, 0], [0, 0, 13, 0]]",0.774194,0.677249,"[[10, 11], [3, 24]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:16:26,
E0_TFIDF_QUESTION,frozen,question,02,augmented,GAD7,42,test,confirmatory,4.801632,3.945807,0.089159,0.161654,0.14557,"[[0, 12, 0, 0], [0, 13, 4, 0], [0, 11, 2, 0], [0, 4, 2, 0]]",0.095238,0.640653,"[[28, 1], [18, 1]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:16:48,
E1_BETO_QUESTION,frozen,question,02,augmented,PHQ9,42,test,confirmatory,4.983584,4.153882,0.177414,0.229822,0.226277,"[[0, 5, 4, 0], [0, 4, 7, 1], [0, 3, 11, 0], [0, 2, 10, 1]]",0.724138,0.650794,"[[11, 10], [6, 21]]",SVR,{},dccuchile/bert-base-spanish-wwm-cased,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:24:01,
E1_BETO_QUESTION,frozen,question,02,augmented,GAD7,42,test,confirmatory,4.527048,3.703429,0.190354,0.228178,0.297143,"[[1, 10, 1, 0], [0, 10, 7, 0], [0, 8, 5, 0], [0, 2, 4, 0]]",0.344828,0.6951,"[[24, 5], [14, 5]]",SVR,{},dccuchile/bert-base-spanish-wwm-cased,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:31:27,
E2_E5SMALL_QUESTION,frozen,question,02,augmented,PHQ9,42,test,confirmatory,4.870585,4.072273,0.214294,0.218398,0.319662,"[[0, 7, 1, 1], [0, 4, 8, 0], [0, 4, 10, 0], [0, 1, 11, 1]]",0.690909,0.638448,"[[12, 9], [8, 19]]",SVR,{},intfloat/multilingual-e5-small,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:35:12,
E2_E5SMALL_QUESTION,frozen,question,02,augmented,GAD7,42,test,confirmatory,4.46514,3.653821,0.212347,0.188248,0.201183,"[[0, 11, 1, 0], [0, 10, 7, 0], [0, 8, 5, 0], [0, 3, 3, 0]]",0.285714,0.709619,"[[24, 5], [15, 4]]",SVR,{},intfloat/multilingual-e5-small,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:38:48,
E2_E5BASE_QUESTION,frozen,question,02,augmented,PHQ9,42,test,confirmatory,4.722607,4.035902,0.261311,0.164983,0.446809,"[[0, 8, 1, 0], [0, 4, 8, 0], [0, 3, 8, 3], [0, 0, 13, 0]]",0.813559,0.777778,"[[13, 8], [3, 24]]",AdaBoost,{},intfloat/multilingual-e5-base,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:46:18,
E2_E5BASE_QUESTION,frozen,question,02,augmented,GAD7,42,test,confirmatory,4.624579,3.753003,0.155092,0.20431,0.195531,"[[0, 12, 0, 0], [0, 15, 2, 0], [0, 10, 3, 0], [0, 4, 2, 0]]",0.190476,0.733212,"[[29, 0], [17, 2]]",ExtraTrees,{},intfloat/multilingual-e5-base,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T14:53:34,
E2_E5LARGE_QUESTION,frozen,question,02,augmented,PHQ9,42,test,confirmatory,4.631974,3.81485,0.289392,0.302853,0.466363,"[[1, 7, 0, 1], [0, 4, 8, 0], [0, 4, 10, 0], [0, 0, 11, 2]]",0.758621,0.694885,"[[12, 9], [5, 22]]",SVR,{},intfloat/multilingual-e5-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T15:03:30,
E2_E5LARGE_QUESTION,frozen,question,02,augmented,GAD7,42,test,confirmatory,4.468357,3.621961,0.211211,0.212075,0.284404,"[[0, 11, 1, 0], [0, 14, 3, 0], [0, 9, 4, 0], [0, 2, 4, 0]]",0.26087,0.780399,"[[28, 1], [16, 3]]",RandomForest,{},intfloat/multilingual-e5-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T15:13:15,
E7_ROBERTA_MENTAL_QUESTION,frozen,question,02,augmented,PHQ9,42,test,confirmatory,4.962922,4.091908,0.18422,0.190867,0.340584,"[[0, 8, 1, 0], [0, 2, 9, 1], [0, 5, 8, 1], [0, 2, 9, 2]]",0.678571,0.687831,"[[11, 10], [8, 19]]",SVR,{},ELiRF/RoBERTa-es-mental-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T15:23:10,
E7_ROBERTA_MENTAL_QUESTION,frozen,question,02,augmented,GAD7,42,test,confirmatory,4.554739,3.721887,0.180419,0.20211,0.209412,"[[0, 11, 1, 0], [0, 15, 2, 0], [0, 10, 3, 0], [0, 3, 3, 0]]",0.181818,0.780399,"[[28, 1], [17, 2]]",RandomForest,{},ELiRF/RoBERTa-es-mental-large,defaults,"{""augmentation"": ""augmented"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""mental_es_model"": ""ELiRF/RoBERTa-es-mental-large"", ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-17T15:32:52,
