encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E1_BETO_QUESTION,frozen,question,02,no_augmentation,PHQ9,42,test,confirmatory,5.081789,4.192103,0.144675,0.153912,0.154185,"[[0, 5, 4, 0], [0, 2, 9, 1], [0, 3, 11, 0], [0, 2, 11, 0]]",0.7,0.640212,"[[9, 12], [6, 21]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T16:50:49,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,GAD7,42,test,confirmatory,4.578615,3.721817,0.171804,0.213801,0.274336,"[[1, 10, 1, 0], [0, 12, 5, 0], [0, 10, 3, 0], [0, 2, 4, 0]]",0.16,0.702359,"[[25, 4], [17, 2]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T16:58:48,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,PHQ9,43,test,confirmatory,5.084486,4.193415,0.143767,0.153912,0.154185,"[[0, 5, 4, 0], [0, 2, 9, 1], [0, 3, 11, 0], [0, 2, 11, 0]]",0.711864,0.645503,"[[10, 11], [6, 21]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:06:59,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,GAD7,43,test,confirmatory,4.550797,3.7122,0.181837,0.232536,0.297732,"[[1, 10, 1, 0], [0, 12, 5, 0], [0, 9, 4, 0], [0, 2, 4, 0]]",0.16,0.716878,"[[25, 4], [17, 2]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:15:05,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,PHQ9,44,test,confirmatory,5.084378,4.188257,0.143803,0.153912,0.154185,"[[0, 5, 4, 0], [0, 2, 9, 1], [0, 3, 11, 0], [0, 2, 11, 0]]",0.711864,0.643739,"[[10, 11], [6, 21]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:22:40,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,GAD7,44,test,confirmatory,4.585627,3.72315,0.169265,0.213801,0.274336,"[[1, 10, 1, 0], [0, 12, 5, 0], [0, 10, 3, 0], [0, 2, 4, 0]]",0.230769,0.696915,"[[25, 4], [16, 3]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:30:03,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,PHQ9,45,test,confirmatory,5.083946,4.195954,0.143949,0.153912,0.154185,"[[0, 5, 4, 0], [0, 2, 9, 1], [0, 3, 11, 0], [0, 2, 11, 0]]",0.7,0.638448,"[[9, 12], [6, 21]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:37:47,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,GAD7,45,test,confirmatory,4.544656,3.751753,0.184044,0.232536,0.297732,"[[1, 10, 1, 0], [0, 12, 5, 0], [0, 9, 4, 0], [0, 2, 4, 0]]",0.344828,0.69147,"[[24, 5], [14, 5]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:45:23,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,PHQ9,46,test,confirmatory,5.085437,4.195205,0.143446,0.153912,0.154185,"[[0, 5, 4, 0], [0, 2, 9, 1], [0, 3, 11, 0], [0, 2, 11, 0]]",0.7,0.643739,"[[9, 12], [6, 21]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T17:54:30,
E1_BETO_QUESTION,frozen,question,02,no_augmentation,GAD7,46,test,confirmatory,4.548643,3.727532,0.182611,0.16166,0.160187,"[[0, 11, 1, 0], [0, 13, 4, 0], [0, 11, 2, 0], [0, 3, 3, 0]]",0.16,0.720508,"[[25, 4], [17, 2]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T18:30:27,
E2_E5SMALL_QUESTION,frozen,question,02,no_augmentation,PHQ9,42,test,confirmatory,4.955226,4.094454,0.186749,0.2,0.302241,"[[0, 7, 1, 1], [0, 3, 9, 0], [0, 4, 10, 0], [0, 1, 11, 1]]",0.690909,0.631393,"[[12, 9], [8, 19]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T18:52:41,
E2_E5SMALL_QUESTION,frozen,question,02,no_augmentation,GAD7,42,test,confirmatory,4.639687,3.73782,0.149562,0.189971,0.114754,"[[0, 12, 0, 0], [0, 16, 1, 0], [0, 11, 2, 0], [0, 5, 1, 0]]",0.181818,0.68784,"[[28, 1], [17, 2]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T19:14:28,
E2_E5SMALL_QUESTION,frozen,question,02,no_augmentation,PHQ9,43,test,confirmatory,4.85234,3.93719,0.220169,0.201734,0.418738,"[[0, 8, 1, 0], [0, 4, 8, 0], [0, 2, 12, 0], [0, 1, 12, 0]]",0.758621,0.696649,"[[12, 9], [5, 22]]",AdaBoost,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T19:35:03,
E2_E5SMALL_QUESTION,frozen,question,02,no_augmentation,GAD7,43,test,confirmatory,4.516795,3.688021,0.194017,0.152569,0.197512,"[[0, 12, 0, 0], [0, 12, 5, 0], [0, 11, 2, 0], [0, 3, 3, 0]]",0.173913,0.69873,"[[27, 2], [17, 2]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T19:56:47,
E2_E5SMALL_QUESTION,frozen,question,02,no_augmentation,PHQ9,44,test,confirmatory,4.873505,4.004826,0.213351,0.161939,0.32696,"[[0, 7, 2, 0], [0, 3, 9, 0], [0, 4, 10, 0], [0, 1, 12, 0]]",0.690909,0.663139,"[[12, 9], [8, 19]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T20:15:49,
E0_TFIDF_QUESTION,frozen,question,02,no_augmentation,PHQ9,42,test,confirmatory,5.291758,4.30148,0.072534,0.114035,0.103402,"[[0, 3, 6, 0], [0, 0, 12, 0], [0, 1, 13, 0], [0, 1, 12, 0]]",0.757576,0.624339,"[[7, 14], [2, 25]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T12:13:40,
E0_TFIDF_QUESTION,frozen,question,02,no_augmentation,GAD7,42,test,confirmatory,4.827976,3.977588,0.079137,0.120968,0.047146,"[[0, 12, 0, 0], [0, 15, 2, 0], [0, 13, 0, 0], [0, 5, 1, 0]]",0.0,0.588022,"[[29, 0], [19, 0]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T12:14:11,
E0_TFIDF_QUESTION,frozen,question,02,no_augmentation,PHQ9,43,test,confirmatory,5.269607,4.247937,0.080283,0.152219,0.135424,"[[0, 3, 6, 0], [0, 1, 11, 0], [0, 0, 14, 0], [0, 1, 12, 0]]",0.78125,0.659612,"[[9, 12], [2, 25]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T12:14:43,
E0_TFIDF_QUESTION,frozen,question,02,no_augmentation,GAD7,43,test,confirmatory,4.859976,3.99389,0.066889,0.120968,0.047146,"[[0, 12, 0, 0], [0, 15, 2, 0], [0, 13, 0, 0], [0, 5, 1, 0]]",0.0,0.564428,"[[29, 0], [19, 0]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T12:15:15,
E0_TFIDF_QUESTION,frozen,question,02,no_augmentation,PHQ9,44,test,confirmatory,5.294692,4.288489,0.071505,0.171627,0.091633,"[[0, 2, 7, 0], [0, 2, 10, 0], [0, 1, 13, 0], [0, 1, 12, 0]]",0.757576,0.619048,"[[7, 14], [2, 25]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T12:15:50,
E0_TFIDF_QUESTION,frozen,question,02,no_augmentation,GAD7,44,test,confirmatory,4.855304,4.018024,0.068682,0.114754,0.036066,"[[0, 12, 0, 0], [0, 14, 3, 0], [0, 13, 0, 0], [0, 5, 1, 0]]",0.1,0.553539,"[[29, 0], [18, 1]]",RandomForest,{},tfidf,defaults,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 0, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T12:16:23,
