encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E5_E5LARGE_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.058811,2.95196,0.349177,0.417014,0.522091,"[[5, 6, 1, 0], [1, 11, 5, 0], [0, 4, 9, 0], [0, 2, 4, 0]]",0.685714,0.829401,"[[25, 4], [7, 12]]",finetuned_cv,"{""fold_epochs"": [2, 3, 3, 2, 3], ""refit_epochs"": 3, ""cv_rmse"": 4.171, ""cv_mae"": 3.4552, ""cv_r2"": 0.2899}",intfloat/multilingual-e5-large,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-10T12:27:37,
E8_BETO_MLM_FT,fine-tuning-cv,question,05,no_augmentation,PHQ9,42,test,confirmatory,4.653984,4.03755,0.282623,0.279048,0.491857,"[[0, 8, 0, 1], [0, 3, 9, 0], [0, 2, 10, 2], [0, 0, 9, 4]]",0.758621,0.733686,"[[12, 9], [5, 22]]",finetuned_cv,"{""fold_epochs"": [7, 3, 3, 2, 5], ""refit_epochs"": 3, ""cv_rmse"": 4.6988, ""cv_mae"": 3.8022, ""cv_r2"": 0.3772}",models/mlm_beto/ep010,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T19:58:43,
E8_BETO_MLM_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.443574,3.711613,0.219937,0.228741,0.369272,"[[0, 10, 2, 0], [0, 7, 10, 0], [0, 2, 11, 0], [0, 1, 5, 0]]",0.666667,0.76951,"[[18, 11], [4, 15]]",finetuned_cv,"{""fold_epochs"": [3, 3, 1, 2, 1], ""refit_epochs"": 2, ""cv_rmse"": 4.2588, ""cv_mae"": 3.4482, ""cv_r2"": 0.2597}",models/mlm_beto/ep010,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T20:01:18,
E8_ROBERTAES_MENTAL_FT,fine-tuning-cv,question,05,no_augmentation,PHQ9,42,test,confirmatory,4.350277,3.659319,0.373196,0.336942,0.522388,"[[1, 7, 1, 0], [0, 5, 7, 0], [0, 4, 9, 1], [0, 1, 9, 3]]",0.77193,0.793651,"[[13, 8], [5, 22]]",finetuned_cv,"{""fold_epochs"": [6, 4, 6, 16, 7], ""refit_epochs"": 6, ""cv_rmse"": 4.5916, ""cv_mae"": 3.7437, ""cv_r2"": 0.4053}",ELiRF/RoBERTa-es-mental-large,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T20:22:18,
E8_ROBERTAES_MENTAL_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.228194,3.267924,0.293723,0.384985,0.442211,"[[4, 7, 1, 0], [0, 11, 5, 1], [0, 5, 8, 0], [0, 2, 4, 0]]",0.545455,0.798548,"[[24, 5], [10, 9]]",finetuned_cv,"{""fold_epochs"": [2, 4, 3, 2, 3], ""refit_epochs"": 3, ""cv_rmse"": 4.0447, ""cv_mae"": 3.3304, ""cv_r2"": 0.3322}",ELiRF/RoBERTa-es-mental-large,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-17T20:36:30,
E5_E5SMALL_FT,fine-tuning-cv,question,05,no_augmentation,PHQ9,42,test,confirmatory,5.233796,4.392348,0.09274,0.103774,0.182711,"[[0, 5, 4, 0], [0, 0, 12, 0], [0, 3, 11, 0], [0, 1, 12, 0]]",0.666667,0.590829,"[[8, 13], [7, 20]]",finetuned_cv,"{""fold_epochs"": [8, 7, 1, 4, 5], ""refit_epochs"": 5, ""cv_rmse"": 5.3139, ""cv_mae"": 4.3722, ""cv_r2"": 0.2035}",intfloat/multilingual-e5-small,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:17:23,
E5_E5SMALL_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.768381,3.931248,0.10173,0.163462,0.163002,"[[0, 11, 1, 0], [0, 11, 6, 0], [0, 10, 3, 0], [0, 3, 3, 0]]",0.344828,0.591652,"[[24, 5], [14, 5]]",finetuned_cv,"{""fold_epochs"": [7, 8, 1, 7, 3], ""refit_epochs"": 7, ""cv_rmse"": 4.4291, ""cv_mae"": 3.5579, ""cv_r2"": 0.1993}",intfloat/multilingual-e5-small,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:20:12,
E5_E5BASE_FT,fine-tuning-cv,question,05,no_augmentation,PHQ9,42,test,confirmatory,4.533206,3.777235,0.319374,0.250208,0.463214,"[[0, 8, 1, 0], [0, 4, 8, 0], [0, 3, 10, 1], [0, 1, 10, 2]]",0.714286,0.716049,"[[12, 9], [7, 20]]",finetuned_cv,"{""fold_epochs"": [4, 2, 3, 3, 2], ""refit_epochs"": 3, ""cv_rmse"": 4.8412, ""cv_mae"": 3.9962, ""cv_r2"": 0.3389}",intfloat/multilingual-e5-base,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:24:37,
E5_E5BASE_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.318142,3.462304,0.263354,0.305804,0.342015,"[[2, 8, 2, 0], [0, 11, 6, 0], [0, 6, 7, 0], [0, 2, 4, 0]]",0.470588,0.725953,"[[22, 7], [11, 8]]",finetuned_cv,"{""fold_epochs"": [8, 3, 3, 3, 2], ""refit_epochs"": 3, ""cv_rmse"": 4.1556, ""cv_mae"": 3.3719, ""cv_r2"": 0.2951}",intfloat/multilingual-e5-base,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:29:29,
E5_BETO_FT,fine-tuning-cv,question,05,no_augmentation,PHQ9,42,test,confirmatory,4.438578,3.840929,0.347492,0.35292,0.511992,"[[0, 8, 1, 0], [1, 4, 6, 1], [0, 1, 12, 1], [0, 2, 6, 5]]",0.727273,0.765432,"[[13, 8], [7, 20]]",finetuned_cv,"{""fold_epochs"": [4, 4, 3, 9, 2], ""refit_epochs"": 4, ""cv_rmse"": 4.8861, ""cv_mae"": 3.9506, ""cv_r2"": 0.3266}",dccuchile/bert-base-spanish-wwm-cased,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:33:24,
E5_BETO_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.30783,3.468064,0.266868,0.307742,0.421875,"[[2, 8, 2, 0], [0, 8, 9, 0], [0, 3, 10, 0], [0, 1, 5, 0]]",0.619048,0.77677,"[[19, 10], [6, 13]]",finetuned_cv,"{""fold_epochs"": [7, 3, 1, 5, 1], ""refit_epochs"": 3, ""cv_rmse"": 4.2274, ""cv_mae"": 3.3966, ""cv_r2"": 0.2705}",dccuchile/bert-base-spanish-wwm-cased,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:36:48,
E5_BERTIN_FT,fine-tuning-cv,question,05,no_augmentation,PHQ9,42,test,confirmatory,5.089369,4.213074,0.142122,0.244129,0.349353,"[[0, 5, 4, 0], [0, 3, 9, 0], [0, 3, 11, 0], [0, 0, 11, 2]]",0.758621,0.641975,"[[12, 9], [5, 22]]",finetuned_cv,"{""fold_epochs"": [9, 4, 3, 4, 4], ""refit_epochs"": 4, ""cv_rmse"": 5.4466, ""cv_mae"": 4.4545, ""cv_r2"": 0.1632}",bertin-project/bertin-roberta-base-spanish,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:40:35,
E5_BERTIN_FT,fine-tuning-cv,question,05,no_augmentation,GAD7,42,test,confirmatory,4.659147,3.808485,0.142414,0.28946,0.341772,"[[0, 11, 1, 0], [0, 11, 6, 0], [0, 7, 6, 0], [0, 2, 3, 1]]",0.4375,0.667877,"[[23, 6], [12, 7]]",finetuned_cv,"{""fold_epochs"": [14, 8, 1, 7, 1], ""refit_epochs"": 7, ""cv_rmse"": 4.4443, ""cv_mae"": 3.6355, ""cv_r2"": 0.1938}",bertin-project/bertin-roberta-base-spanish,finetuned_cv,"{""augmentation"": ""no_augmentation"", ""batch_size"": 16, ""eval_batch_size"": 32, ""grad_accum_steps"": 1, ""llrd_decay"": 0.9, ""lr_encoder_top"": 3e-05, ""lr_head"": 0.0001, ""max_epochs"": 20, ""max_grad_norm"": 1.0, ""max_tokens"": 512, ""n_cv_splits"": 5, ""patience"": 4, ""seeds"": [42], ""use_bf16"": true, ""val_fraction"": 0.2, ""warmup_ratio"": 0.1, ""weight_decay"": 0.01}",2026-09-19T23:45:09,
